,County,Price,Primary category,Venue Name,Venue id
314,El Dorado,1,Café,Bella Bru Cafe,4b5355f9f964a520d69727e3
315,El Dorado,1,Ice Cream Shop,Cold Stone Creamery,4b8b08a7f964a520588f32e3
316,El Dorado,1,Pizza Place,Wally's Pizza Bar,54b74372498e04ee043189a1
317,El Dorado,1,Mexican Restaurant,Taqueria El Carnival,4c3e7cd183a3a5931641ee33
318,El Dorado,1,Café,Caffe Santoro,4bcfd13841b9ef3bc43af9e5
319,El Dorado,1,Coffee Shop,Starbucks,4a957eadf964a5206a2320e3
320,El Dorado,1,Seafood Restaurant,Rubio's Coastal Grill,5761924d498e6f3093a33817
321,El Dorado,1,Chinese Restaurant,Grand China,4bddd6a0ffdec92854a2e6a1
322,El Dorado,1,Mexican Restaurant,Casa Ramos,4c27f22afe6e2d7f7c9b523c
323,El Dorado,1,Diner,Denny's,4b5acbb2f964a520f4d428e3
324,El Dorado,1,Coffee Shop,Starbucks,4b684b6af964a52014702be3
325,El Dorado,1,Smoothie Shop,Jamba Juice,5928923ef62e0970eba2d551
326,El Dorado,1,Coffee Shop,Starbucks,4da20bc77aee5481203ecefe
327,El Dorado,1,Pizza Place,Round Table Clubhouse,4b91ae04f964a52069cf33e3
328,El Dorado,1,Coffee Shop,Peet's Coffee & Tea,4dbe062293a08f9274e3c3a2
329,El Dorado,1,Juice Bar,Jamba Juice,4c6484f52b66b71387c2946b
330,El Dorado,1,Coffee Shop,Peet's Coffee & Tea,4b807e5cf964a5205f7730e3
331,El Dorado,1,Fast Food Restaurant,Carl's Jr.,4bf6dc3a5efe2d7fc1e56734
332,El Dorado,1,Pizza Place,Papa Murphy's,4cf9ab9e084f54815ea37609
333,El Dorado,1,Sandwich Place,TOGO'S Sandwiches,4b9b05cef964a5208fec35e3
334,El Dorado,1,Fast Food Restaurant,Taco Bell,4b54c382f964a52030cb27e3
335,El Dorado,2,Café,Selland's Market Cafe,4f21ab62e4b0e479d447e790
336,El Dorado,2,Japanese Restaurant,Aji Japanese Bistro,52b27b3c11d2a0b1d06fabb7
337,El Dorado,2,BBQ Joint,Poor Red's BAR-B-Q,4b8ccbacf964a5205add32e3
338,El Dorado,2,Pub,36 Handles Pub & Eatery,50b829c2e4b0f3b79365bd3d
339,El Dorado,2,Bar,Bones Roadhouse,4beb50da61aca59341f68400
340,El Dorado,2,Burger Joint,Relish Burger Bar,4bb810d27421a5930b7fc140
341,El Dorado,2,Pizza Place,Pete's Restaurant & Brewhouse,4b37e883f964a520654825e3
342,El Dorado,2,American Restaurant,Gold Vine Grill,4b9e823bf964a5201fea36e3
343,El Dorado,2,Breakfast Spot,Purple Place Bar & Grill,4b367efdf964a520c03625e3
344,El Dorado,2,Bar,PJ's,4c53c531f5f3d13a2dc00df9
345,El Dorado,2,Brewery,Mraz Brewing Company,518468e5498e6f601772146f
346,El Dorado,2,BBQ Joint,Back Forty Texas BBQ,4c37e1993849c928139fbeb1
347,El Dorado,2,Sushi Restaurant,Sky Sushi,4b1aa0faf964a520d2ed23e3
348,El Dorado,2,Coffee Shop,Starbucks,4b19505cf964a52012db23e3
349,El Dorado,2,Chinese Restaurant,Fortune Garden Chinese Restaurant,4b193dc4f964a520cdd923e3
350,El Dorado,2,Sushi Restaurant,Sushi Kuma,4cfd52b5dccef04d5cedc49c
351,El Dorado,2,American Restaurant,Diamond Springs Hotel Restaurant,4c8cf2e6f0ce236af56f1cef
352,El Dorado,2,American Restaurant,The Mimosa House,51b77663498efed52a6b155f
353,El Dorado,2,Italian Restaurant,Papa Gianni's Ristorante,4c144dcea1010f4729524c18
354,El Dorado,2,American Restaurant,Kirkwood Inn,4ba580c3f964a520630d39e3
355,El Dorado,2,Sushi Restaurant,Kobe Surf N Turf,4b91b6d7f964a5200ed233e3
356,El Dorado,2,Mexican Restaurant,Cascada,50bac75ae4b05d0a8eaad110
357,El Dorado,3,New American Restaurant,Milestone Restaurant,565cc237498e7ec1b095a7bb
358,El Dorado,3,New American Restaurant,Sienna,4b89f457f964a5207c5832e3
359,Fresno,1,Ice Cream Shop,Ampersand Ice Cream,556a9791498e6c30a791de7c
360,Fresno,1,Burger Joint,In-N-Out Burger,4b61440bf964a520790e2ae3
361,Fresno,1,BBQ Joint,The Grille at the Meat Market,4b7da0ecf964a520dcca2fe3
362,Fresno,1,Coffee Shop,Dutch Bros. Coffee,54b58c31498ebacc93c54cca
363,Fresno,1,Coffee Shop,Dutch Bros. Coffee,4b61d17df964a520e9242ae3
364,Fresno,1,Mexican Restaurant,Don Pepe Taqueria,4b69cceef964a52014b52be3
365,Fresno,1,Mexican Restaurant,Los Panchos,4bbf84aff8219c744d1db010
366,Fresno,1,Burger Joint,Red Robin Gourmet Burgers and Brews,4b400509f964a52051b425e3
367,Fresno,1,Bakery,Eddie's Bakery Cafe,4b269547f964a520e17d24e3
368,Fresno,1,Diner,Huckleberry's,4b53f763f964a520afaf27e3
369,Fresno,1,Pizza Place,"Pieology Pizzeria Campus Pointe, Fresno, CA",55fe1133498e3854e219ebad
370,Fresno,1,Frozen Yogurt Shop,Yogurtland,4d0315f637036dcb2be807fb
371,Fresno,1,Sandwich Place,Sunnyside Deli,4b771938f964a520387d2ee3
372,Fresno,1,Coffee Shop,Starbucks,4bb4b500f1b976b05e2e1f20
373,Fresno,1,Mexican Restaurant,Chipotle Mexican Grill,4b4be139f964a52054aa26e3
374,Fresno,1,Burger Joint,In-N-Out Burger,4b54ce76f964a52056cd27e3
375,Fresno,1,Burger Joint,In-N-Out Burger,4ae34140f964a520649221e3
376,Fresno,1,Bakery,Panaderia La Estrella,4b87f84ff964a520eed531e3
377,Fresno,1,Japanese Restaurant,Pete's Teriyaki House,4b59f68ef964a5201da428e3
378,Fresno,1,Mexican Restaurant,Sal's Mexican Restaurant - Fresno,4bbbee67e5b0d13a50c76e7c
379,Fresno,1,Fast Food Restaurant,Chick-fil-A,54f62f9e498e1eab83bdbf4f
380,Fresno,1,Seafood Restaurant,Rubio's Coastal Grill,4b590d35f964a520387a28e3
381,Fresno,1,Coffee Shop,Starbucks,4b4a9114f964a520c48a26e3
382,Fresno,1,Fast Food Restaurant,SONIC Drive In,4b9e9243f964a52037f036e3
383,Fresno,1,Coffee Shop,Starbucks,4b54ba84f964a52042c927e3
384,Fresno,1,Café,Teazer World Tea Market,52846a0911d21e90d4f88428
385,Fresno,1,Breakfast Spot,Red Apple Cafe,566872a3498e5ac91ee2e68b
386,Fresno,1,Frozen Yogurt Shop,Chosen Frozen Yogurt,5189c468498e5e928e92eab7
387,Fresno,1,Greek Restaurant,Churrascos,4c17f4aa1436a593179e8c75
388,Fresno,1,Breakfast Spot,The Train Depot,523dcb6011d2a84b82077ab5
389,Fresno,2,Steakhouse,Fleming's Prime Steakhouse & Wine Bar,4c35fccbed37a5936b5b7103
390,Fresno,2,Sports Bar,Dog House Grill,4b6354dbf964a520c1722ae3
391,Fresno,2,Bar,Goldstein's Mortuary & Delicatessen,55a6fe34498eb7d78c4e2622
392,Fresno,2,Fast Food Restaurant,Chick-fil-A,4b511b99f964a520e24227e3
393,Fresno,2,Mexican Restaurant,Don Pepe Taqueria,4b5e0b95f964a520c27a29e3
394,Fresno,2,Indian Restaurant,Standard Sweets & Spices,4dbc550a6a23e294ba2b9ce5
395,Fresno,2,Burger Joint,In-N-Out Burger,4b2f0c1ef964a52050e924e3
396,Fresno,2,Coffee Shop,Dutch Bros. Coffee,4b50db6af964a5208d3527e3
397,Fresno,2,American Restaurant,Yard House,4e9493dc722e02c231b4fe99
398,Fresno,2,Mediterranean Restaurant,Mediterranean Grill,4b43919ef964a52065e325e3
399,Fresno,2,American Restaurant,The Cheesecake Factory,4b5b8c33f964a5202b0629e3
400,Fresno,2,Sushi Restaurant,Pokiland,56906824498e17b933cd0e9b
401,Fresno,2,Greek Restaurant,Phoenician Garden Mediterranean Bar and Grill,4b5a0a21f964a5205da928e3
402,Fresno,2,Sushi Restaurant,UMI Sushi,52ccb8bc498ee416ec06e1d5
403,Fresno,2,Mediterranean Restaurant,House of Kebab,4bac012cf964a5205add3ae3
404,Fresno,2,BBQ Joint,Westwoods BBQ & Spice Co.,527193e6498e11414243e905
405,Fresno,2,American Restaurant,Starving Artists Bistro,518d4608498e90f57abad547
406,Fresno,2,Japanese Restaurant,Teriyaki Don,4b0705f7f964a520b8f522e3
407,Fresno,2,Coffee Shop,Starbucks,4b6657b2f964a520891e2be3
408,Fresno,2,Japanese Restaurant,Sakura Chaya,4b60fa39f964a52053042ae3
409,Fresno,2,Breakfast Spot,Batter Up Pancakes,4d4454c43616b60c9c27e3c2
410,Fresno,2,Coffee Shop,Starbucks,503bb271e4b0ebdead685fe8
411,Fresno,2,Buffet,Sweet Tomatoes,4b5a6940f964a52070c328e3
412,Fresno,2,Chinese Restaurant,P.F. Chang's,4b9b06faf964a520e3ec35e3
413,Fresno,2,Coffee Shop,Starbucks,4b50d6d2f964a5209f3427e3
414,Fresno,2,Chinese Restaurant,Hunan Restaurant,4baeee51f964a52082e23be3
415,Fresno,2,Breakfast Spot,Benaddiction,53c1e8ce498e703e053f206f
416,Fresno,2,Steakhouse,Tahoe Joe's,4b467fd2f964a520ad2226e3
417,Fresno,2,Bakery,La Boulangerie De France,4b60505af964a5201fdf29e3
418,Fresno,2,American Restaurant,BJ's Restaurant & Brewhouse,4b5288e8f964a520618127e3
419,Fresno,3,Lounge,The Cosmopolitan,4bcdf678fb84c9b60bee223e
420,Fresno,3,Steakhouse,"Yosemite Ranch Steak, Seafood & Roast House",4b9318bdf964a520cd3434e3
421,Fresno,3,Seafood Restaurant,Pismo's Coastal Grill,4b070a5bf964a52006f622e3
422,Fresno,3,Steakhouse,Richard's Prime Rib & Seafood,4d325c25c6cba35d6aba207a
423,Fresno,3,Bistro,Campagnia,4b5cf1e5f964a520ed4b29e3
424,Fresno,3,American Restaurant,The Patio Cafe,4b786169f964a520e7c92ee3
425,Fresno,3,Lounge,O'Sullivan's Sunnyside Lounge,4dcda119b0fb25f6e32f44a2
426,Fresno,3,Steakhouse,Black Angus Steakhouse,4bc12006f8219c74ceefb210
427,Fresno,4,Steakhouse,Ruth's Chris Steak House,525da4dc498eb92d634ab78c
428,Fresno,4,Steakhouse,The Manhattan Steakhouse & Bar,4c3b6cdd4565e21ecbb4566a
429,Humboldt,1,Coffee Shop,Tim Hortons,4ebd728329c2a4fb0a567127
430,Humboldt,1,Fast Food Restaurant,A&W Canada,4e5e7dd4b61cebc23b7118da
431,Humboldt,1,Sandwich Place,Subway,4f57ea49e4b0c3218bbfec10
432,Humboldt,1,Fast Food Restaurant,KFC,4e2f599062e1fbac610acd69
433,Humboldt,1,Ice Cream Shop,Dairy Queen,4f68e831e4b0b9e50dc63c2e
434,Humboldt,1,Fast Food Restaurant,McDonald's,4e512ee58877402b06db96e8
435,Humboldt,2,Bar,Pioneer Bar & Lounge,4f6d21b3e4b0e0075a55f261
436,Humboldt,2,Restaurant,Rookie's Restaurant,4f86785ae4b0603bf20360fc
437,Humboldt,2,American Restaurant,Boston Pizza,529abbbc11d22448d8a0a98c
438,Imperial,1,Mexican Restaurant,El Zarape,4c4a5446c668e21ea28274f8
439,Imperial,1,Mexican Restaurant,Johnny's Burritos of Imperial,4c800b706cc2b7132e8e0f9b
440,Imperial,1,Sandwich Place,SUBWAY,4c5c59727f661b8d534f481c
441,Imperial,1,Snack Place,Raspados Cuchies,4dd321c9d22d4d4d40882422
442,Imperial,1,Mexican Restaurant,Ma Lupe's Restaurant,5237569711d23a55c03401dc
443,Imperial,2,Brewery,Humble Farmer Brewing - Imperial,5939bcfa4940bc718c0ae4e7
444,Imperial,3,Cocktail Bar,Kashmir,50c2db08e4b049caaf7c64de
445,Kern,1,Ice Cream Shop,Dewar's Express,4f874015e4b0183203d0e868
446,Kern,1,Café,Cafe Smitten,58ab5587e0adac4d3aeea112
447,Kern,1,Coffee Shop,Caffeine Supreme,4b97cf69f964a5200e1735e3
448,Kern,1,Pizza Place,Pizza Barn,4a99925df964a520242f20e3
449,Kern,1,Pizza Place,Caveman Pizza,4c9d12a254c8a1cd1c2f804b
450,Kern,1,Burger Joint,The Habit Burger Grill,56f3476d498e8557fae7fa3c
451,Kern,1,Sandwich Place,Sequoia Sandwich Company,4b140c49f964a520709c23e3
452,Kern,1,Burger Joint,The Habit Burger Grill,566b0fc3498e3f662318a9ed
453,Kern,1,Burger Joint,In-N-Out Burger,4b6cd566f964a520ce572ce3
454,Kern,1,Breakfast Spot,24th Street Cafe,4b6c63caf964a52017362ce3
455,Kern,1,Pizza Place,PizzaRev,54c598ac498e3fefe95d0444
456,Kern,1,Bakery,Kohnen's Country Bakery,4b51f609f964a520a45d27e3
457,Kern,1,Burger Joint,In-N-Out Burger,4b4baa2bf964a5204fa326e3
458,Kern,1,Pizza Place,Guido's Pizza and Pasta,4c8bc71e509e370457062d55
459,Kern,1,Italian Restaurant,Luigi's,4baa5623f964a5207f603ae3
460,Kern,1,Mediterranean Restaurant,Petra Mediterranean Resturant,4ba117fef964a520159737e3
461,Kern,1,Pizza Place,Bakersfield Pizza Co.,56a1f646498e75b506c0edbb
462,Kern,1,Breakfast Spot,Knotty Pine Cafe,4b631739f964a52047622ae3
463,Kern,1,Pizza Place,Slice of Italy,4c96ab4a82b56dcb51b2e3aa
464,Kern,1,Restaurant,Jake's Tex-Mex Cafe,4ba1232cf964a5206a9b37e3
465,Kern,1,Fast Food Restaurant,Chick-fil-A,4b3912f3f964a520955525e3
466,Kern,1,Mexican Restaurant,Jacalito Grill Cantina,4c11396fb93cc9b63f0658e0
467,Kern,1,Coffee Shop,Starbucks,4bcdebf4937ca593b693ad92
468,Kern,1,Pizza Place,"Pieology Pizzeria Tejon Ranch, CA",55ce5b37498ee68fec8ce7f7
469,Kern,1,Mexican Restaurant,Las Salsas,4cf456f37e0da1cd44bea197
470,Kern,1,Café,Steampunk Cafe & Grill,56f04c79498e87a6c7c2b746
471,Kern,1,Café,Wayside Cafe,4cc47e15d43ba1433d7167f8
472,Kern,1,Dessert Shop,Sno Fun,4bb78cdd314e9521054a479d
473,Kern,1,Coffee Shop,Starbucks,46db80cdf964a520864a1fe3
474,Kern,1,Mexican Restaurant,La Tapatia,4b9d4a3cf964a520a4a036e3
475,Kern,2,Southern / Soul Food Restaurant,J's Place,4fdbbb11e4b0f86f6ad51091
476,Kern,2,BBQ Joint,Firestone Grill,568dd9ea498edaec244487e8
477,Kern,2,Sushi Restaurant,Ichiban Sushi,4cbdf5c57148f04d9400f0ab
478,Kern,2,Burger Joint,Moo Creamery,4b495639f964a520c36d26e3
479,Kern,2,Sandwich Place,Sequoia Sandwich Company,4b4a828cf964a520958926e3
480,Kern,2,Ice Cream Shop,Rosemary's Family Creamery,4b6649bff964a520651c2be3
481,Kern,2,Brewery,Kern River Brewing Company,4bbf4a5df353d13a32527e10
482,Kern,2,Sushi Restaurant,Love Sushi,4b6ce866f964a520075d2ce3
483,Kern,2,Japanese Restaurant,Kan Pai,51a80e03498ebf53b20ca525
484,Kern,2,Mexican Restaurant,Chipotle Mexican Grill,5262e8ea11d21121977d25f1
485,Kern,2,Gastropub,Eureka! Burger,4f2acb7be4b043ec6e4ac1f2
486,Kern,2,Thai Restaurant,Chef's Choice Noodle Bar,4da4a6cc9aa4721e317e3c1a
487,Kern,2,Breakfast Spot,Henry's Cafe,4bfa963b1134b713d3780fc9
488,Kern,2,Bar,Sandrini's,4aa5f6aef964a520a44920e3
489,Kern,2,American Restaurant,BJ's Restaurant & Brewhouse,4b4a9827f964a520458b26e3
490,Kern,2,Pizza Place,California Pizza Kitchen,4b53b39df964a5206ca827e3
491,Kern,2,Bagel Shop,Bagels & Blenderz,4b841b3ff964a5201e2131e3
492,Kern,2,Sushi Restaurant,Toro Fusion Grill,4ba7e0d5f964a52052bb39e3
493,Kern,2,Coffee Shop,Starbucks,4ba80d1bf964a52045c939e3
494,Kern,2,Deli / Bodega,Caesar's Italian Delicatessen,4b8f0d2df964a520894633e3
495,Kern,2,Italian Restaurant,Olive Garden,4b538e07f964a52003a227e3
496,Kern,2,North Indian Restaurant,Zaika Indian Cuisine O Bar,4fa5d34de4b0ddd4967dd261
497,Kern,2,BBQ Joint,Salty's BBQ & Catering,54260d6b498e2d89dfa3e767
498,Kern,2,Bakery,Panera Bread,4b4cf0d3f964a520f5c426e3
499,Kern,2,Coffee Shop,Starbucks,4baa8b10f964a5202e733ae3
500,Kern,2,Coffee Shop,Starbucks,4b5138ecf964a520d84727e3
501,Kern,2,Asian Restaurant,The Flame Broiler,51d4cd01498ef30e8262e65c
502,Kern,2,American Restaurant,Zorba's Charbroiled Burgers,4c5d8eda7735c9b6bc568f72
503,Kern,2,Brewery,Lengthwise Brewing Company,4c538a4e728920a10e233e81
504,Kern,2,Bar,17th Street Cigar Bar,4c0b0d5b7e3fc92805cbf482
505,Kern,3,Ice Cream Shop,Dewar's Candy Shop,4b75b8e1f964a520bf1f2ee3
506,Kern,3,Seafood Restaurant,Mariscos Las Islitas,4d1fdbef16cfb60ce4785461
507,Kern,3,Italian Restaurant,Uricchio's Tratorria,4beb5fa862c0c9284026e2d4
508,Kern,3,Italian Restaurant,Frugatti's Italian Eatery,4ba4316ff964a520bd8a38e3
509,Kings,1,Burger Joint,In-N-Out Burger,52ab9946498e8e72b67af1c2
510,Kings,1,Café,The Green Valley Cafe,4b76c2dbf964a5203f5d2ee3
511,Kings,1,Burger Joint,In-N-Out Burger,4aaaa595f964a520c75620e3
512,Kings,1,Burger Joint,The Habit Burger Grill,56290f98498ef19d1b002d5f
513,Kings,1,Bakery,Panera Bread,4b50e279f964a520de3627e3
514,Kings,1,Mexican Restaurant,El Tarasco,4c55e198479fc92839119695
515,Kings,1,Taco Place,tacos el grullo,4b85bd53f964a520387031e3
516,Kings,1,Juice Bar,Jamba Juice,4c990495de109eb0f4057c27
517,Kings,1,Wings Joint,The Chicken Shack,54932b9a498ef9572f523607
518,Kings,1,Fast Food Restaurant,Carl's Jr. / Green Burrito,4becf691bac3c9b613b8fde9
519,Kings,1,Frozen Yogurt Shop,Yogurtland,5bb4febbdd8442002c32574c
520,Kings,1,Chinese Restaurant,Panda Express,4b7ca5e3f964a520689f2fe3
521,Kings,1,Mexican Restaurant,Chipotle Mexican Grill,5660b415498e91cb455fcac4
522,Kings,1,Sandwich Place,Port of Subs,4b7a0058f964a5207c1e2fe3
523,Kings,1,Pizza Place,Fatte Albert's Pizza Co.,4ba2da96f964a520481e38e3
524,Kings,1,Burger Joint,Fosters Freeze,4c8027ffe602b1f7832c877a
525,Kings,1,Breakfast Spot,The Vineyard Restaurant,4d2c8e8455a8b60c6908f1c0
526,Kings,1,Coffee Shop,Starbucks,59595133123a195de6750e4b
527,Kings,1,Snack Place,Auntie Anne's,4e4e2e1ebd4101d0d7a4170f
528,Kings,1,Pizza Place,Papa Murphy's,4c898fd9e51e6dcb71a261de
529,Kings,1,Fast Food Restaurant,Jack in the Box,4c53eb80b3b09c74e56822b4
530,Kings,1,Coffee Shop,Starbucks,58b334818ae36347336c09c7
531,Kings,1,Ice Cream Shop,Baskin-Robbins,4bd0625a77b29c74e9978a82
532,Kings,1,Chinese Restaurant,Hong Kong Chop Suey Restaurant,4c27a39c905a0f47003e6560
533,Kings,1,Coffee Shop,Starbucks,55a15e00498ee1b02547200e
534,Kings,1,Mexican Restaurant,Arsenio's,4bfb4a0e565f76b0906e05db
535,Kings,1,Burger Joint,Five Guys,57bded52498e8eb28d27289c
536,Kings,1,Mexican Restaurant,Reyna's Mexican Restaurant,4c0d6f44c700c9b65e67a2dd
537,Kings,1,Sandwich Place,Jimmy John's,5639306ccd1067db19f067b3
538,Kings,1,Mexican Restaurant,Cisnero's Taqueria II,4c5a105d2091a5939f9c5ed0
539,Kings,2,Ice Cream Shop,Superior Dairy Company,4b7dc07df964a52066d22fe3
540,Kings,2,Mexican Restaurant,La Fiesta,4bd49818cfa7b7135b6b24da
541,Kings,2,Mediterranean Restaurant,Zaytoona,55998d90498e8f66a45d8549
542,Kings,2,Japanese Restaurant,Toshiko Japanese Cuisine,4c2fd41d66e40f47eda9c28b
543,Kings,2,Japanese Restaurant,Geta Xpress,4b75d82df964a520ec282ee3
544,Kings,2,Tex-Mex Restaurant,Chili's Grill & Bar,4bb4e107bc82a5935efe3e72
545,Kings,2,American Restaurant,Coyote Grill,4c317442ed37a59378746a03
546,Kings,2,American Restaurant,Applebee's Grill + Bar,4b7f5d43f964a520332a30e3
547,Kings,2,Asian Restaurant,Zeny's Filipino Cuisine,4c79b4833badb1f70d2a5054
548,Kings,2,Diner,Black Bear Diner,5490accc498e9b134174802b
549,Kings,2,BBQ Joint,Dickey's Barbecue Pit,5261e6c111d2e4e8a99317a5
550,Kings,2,Tea Room,L.T. Sue Co. Tea Room & Emporium,4f7b5d69e4b007b409702fdb
551,Kings,2,American Restaurant,Ryan's Place,4cb20833db32f04df7fbcc4d
552,Kings,2,Coffee Shop,Starbucks,4b72e2dff964a520858d2de3
553,Kings,2,Wings Joint,Wingstop,552d4e2d498e0733657eae41
554,Kings,2,Italian Restaurant,Fugazzis,4c29764b3492a593d90cb928
555,Kings,2,Bar,Huggy's,4c034856f56c2d7fe6c11c66
556,Kings,4,Japanese Restaurant,Boba Island,4c0b1218340720a17ca98793
557,Lake,1,Sandwich Place,Jimmy's Deli,4bdb80ba383276b055b47369
558,Lake,1,Café,Catfish Coffee House,4e615e9d52b1260c12aa00a3
559,Lake,1,Burger Joint,Jolly Kone,4e35c60eb61cddd1cd41718a
560,Lake,1,Mexican Restaurant,La Parrilla,4b6ce26df964a520825b2ce3
561,Lake,1,Coffee Shop,Grinders Steep,4e00b5f8c65b896d116b22c2
562,Lake,1,Mexican Restaurant,TNT On The Lake,4c0eb67275f99c74df82ecc4
563,Lake,1,Café,Blue Wing Saloon & Cafe,4b0586b5f964a520b66a22e3
564,Lake,1,Breakfast Spot,Sanducci's Cottage,4c827aedd8086dcb6dd37652
565,Lake,1,Deli / Bodega,Perry's Deli,4b7c7bc4f964a52031962fe3
566,Lake,1,Café,Renee's Cafe,4c2e9d8a3896e21ec7a9e290
567,Lake,1,Sandwich Place,Subway,4dacbb156a23fc68ff398e23
568,Lake,1,Coffee Shop,Starbucks,4d3a33d597e0a1cd15a66b3e
569,Lake,1,Pizza Place,Round Table Pizza - Temporarily Closed,4bdc3a41a6fdef3bd8301547
570,Lake,1,Sandwich Place,Subway,4d48cefd5129a35dcf0433ac
571,Lake,1,Sandwich Place,Subway,4e98915555033ea8ab5e427e
572,Lake,1,Sandwich Place,Subway,4c1c109dfcf8c9b67c7fa90b
573,Lake,1,Fast Food Restaurant,Carl's Jr.,4d603c655b276dcb582313c6
574,Lake,1,Fried Chicken Joint,KFC,4e24cb7118a8f1bc80208e1b
575,Lake,1,Chinese Restaurant,Happy Garden Restaurant & Bar,4c50d8c55ee81b8d43d043ff
576,Lake,1,Fast Food Restaurant,Taco Bell,4bb8f1617421a593284dc240
577,Lake,1,Fried Chicken Joint,KFC,4d9e16ee48b6224b4f00349f
578,Lake,1,Fast Food Restaurant,Carl's Jr.,4c2a8d56d1a10f4700a7f664
579,Lake,1,Fast Food Restaurant,Jack in the Box,4c72bca3ad69b60c8f4a84b9
580,Lake,1,Fast Food Restaurant,Burger King,4c41331ecc410f4746f4aa61
581,Lake,1,Pizza Place,Firehouse Pizza,4be72a31bcef2d7f95f205e5
582,Lake,2,Mexican Restaurant,Cactus Grill,4bd23c2941b9ef3bd3b5fde5
583,Lake,2,American Restaurant,The Spot,514d1989e4b066e1ef25fb86
584,Lake,2,Gastropub,Saw Shop Gallery Bistro,4bb6abf446d4a593f7a7c6c0
585,Lake,2,Bar,Richmond Park Bar & Grill,4bc3e095dce4eee1edc9719d
586,Lake,2,Brewery,O'Meara Brothers Brewing Company,54778569498e141c4ca88385
587,Lake,2,American Restaurant,Cowpoke Cafe,4bb63bb3ef159c74969f75f7
588,Lake,2,Brewery,Mount St. Helena Brewing Company,4c105559ce57c92825d281d2
589,Lake,2,American Restaurant,Main Street Bar & Grill,4c265777f1272d7f5a6986c5
590,Lake,2,BBQ Joint,The Boathouse Bar & BBQ,4c2e5e64452620a1e1b81b0f
591,Lake,2,Thai Restaurant,Thai Bistro,4e2241e9b61cdcf1ecc73338
592,Lake,3,Italian Restaurant,Park Place,4beeff8696edc9b6eb244af2
593,Lassen,1,Mexican Restaurant,Mazatlan Grill,4bd7a0755cf276b0a1cd9b00
594,Lassen,1,Mexican Restaurant,El Tepeyac Grille,4dd9560245ddced820b564ca
595,Lassen,1,Chinese Restaurant,Panda Express,56f30b22498ed026ed1fc894
596,Lassen,1,Pizza Place,Round Table Pizza,4c2be254b34ad13af38ceace
597,Lassen,1,Fast Food Restaurant,Jack in the Box,4cbc59b07a5d9eb05f6331e9
598,Lassen,1,Fast Food Restaurant,McDonald's,4bfa9ab88d30d13ac5cf0318
599,Lassen,1,Coffee Shop,Starbucks,4bb7799c3db7b7130001209a
600,Lassen,1,Fried Chicken Joint,KFC,4c84221be602b1f7ad74ac7a
601,Lassen,1,Diner,Lumberjack's,51f8798f498e11c355db51f4
602,Lassen,2,Brewery,Lassen Ale Works,4fc2c6a6e4b0f6b4ee76d95e
603,Los Angeles,1,Art Museum,J. Paul Getty Museum,427ff980f964a520c7211fe3
604,Los Angeles,1,Bookstore,The Last Bookstore,4dee93a0d4c019425301dd4e
605,Los Angeles,1,Art Museum,The Broad,4eeb4c14b634b469c36a8c80
606,Los Angeles,1,Ice Cream Shop,Salt & Straw,58a5368530ecc618cd3d30cf
607,Los Angeles,1,Ice Cream Shop,Salt & Straw,5801612a38fab747a494609b
608,Los Angeles,1,Coffee Shop,Blue Bottle Coffee,5b4539dc4c954c002c18f170
609,Los Angeles,1,Observatory,Griffith Observatory,4a6e5d0df964a52093d41fe3
610,Los Angeles,1,Ice Cream Shop,Saffron & Rose Ice Cream,4aa73b82f964a520694c20e3
611,Los Angeles,1,Sandwich Place,Larchmont Village Wine & Cheese,4a5cecc3f964a520debc1fe3
612,Los Angeles,1,Food Truck,Ricky's Fish Tacos,52b4ae65498e5cfe65970fae
613,Los Angeles,1,Bakery,Proof Bakery,4ce0287b825e721ed2cd7445
614,Los Angeles,1,Taco Place,Guisados,50e4af3de4b067b02e8b8842
615,Los Angeles,1,Breakfast Spot,Met Her At A Bar,595fe67c0a464d1ac17063dd
616,Los Angeles,1,Café,Spoke Bicycle Cafe,547a63fa498ef97a1092b01d
617,Los Angeles,1,Coffee Shop,Blue Bottle Coffee,595ff9987269fe39b81d3200
618,Los Angeles,1,Coffee Shop,Maru Coffee,57e822ed498e715ce7609025
619,Los Angeles,1,Ice Cream Shop,Salt & Straw,5739352f498e45f1e3c540a7
620,Los Angeles,1,Sandwich Place,Mendocino Farms,56455453498e2e765346728d
621,Los Angeles,1,Sandwich Place,Wax Paper,55e492b0498ed112bead0545
622,Los Angeles,1,Coffee Shop,Verve Coffee,560ec97c498e239b1a72f61b
623,Los Angeles,1,Pizza Place,Roberta’s,5ba706749ef8ef002ccffcd2
624,Los Angeles,1,Science Museum,California Science Center,4a789f0bf964a52013e61fe3
625,Los Angeles,1,Coffee Shop,Blue Bottle Coffee,5a04977dd3cce816fb41f361
626,Los Angeles,1,Ice Cream Shop,Jeni's Splendid Ice Creams,58768014f5bfab0c35fb67fe
627,Los Angeles,1,Dessert Shop,Go Greek Yogurt,524e1a0e498e7145f7c0aeef
628,Los Angeles,1,Brewery,Angel City Brewery,4d7ad06d51a3a093d5a69bb3
629,Los Angeles,1,Burger Joint,In-N-Out Burger,4a46c6e3f964a52076a91fe3
630,Los Angeles,1,Coffee Shop,Alfred Coffee & Kitchen,5037b4dee4b02b479d3e8dc8
